weekly,monthly,yearly,weekly_prepost,holidays,covid_regressors,RMSE_last,MAE_last,RMSE_cv_mean,MAE_cv_mean
False,True,False,True,True,,3850.9798100995863,3127.1454490248284,4203.794937184443,3120.158763612481
True,True,False,True,True,,3850.9798100995863,3127.1454490248284,4203.794937184443,3120.158763612481
True,False,False,True,True,,3869.5157552200985,3119.342924346808,4228.733068302775,3148.2405902186656
False,False,False,True,True,,3869.5157552200985,3119.342924346808,4228.733068302775,3148.2405902186656
True,False,False,False,True,,4095.818574794934,3334.3220041934933,4260.31942169935,3191.3734804734954
True,True,False,False,True,,4088.6995784915966,3342.3970128905785,4346.114430416276,3231.4957851422264
False,True,False,True,False,,4442.339998364193,3277.7579170487634,4351.670824496708,3149.601135794657
True,True,False,True,False,,4442.339998364193,3277.7579170487634,4351.670824496708,3149.601135794657
False,False,False,True,True,"['dummy_emilia_full_open', 'dummy_emilia_restricted_open', 'dummy_emilia_takeaway_only']",3855.353463697587,3091.743046847284,4377.998601656868,3352.068699532102
True,False,False,True,True,"['dummy_emilia_full_open', 'dummy_emilia_restricted_open', 'dummy_emilia_takeaway_only']",3855.353463697587,3091.743046847284,4377.998601656868,3352.068699532102
False,False,False,True,False,,4472.393669163338,3281.4406984129923,4379.367559279278,3184.6454773700757
True,False,False,True,False,,4472.393669163338,3281.4406984129923,4379.367559279278,3184.6454773700757
True,True,False,True,True,"['dummy_emilia_full_open', 'dummy_emilia_restricted_open', 'dummy_emilia_takeaway_only']",3834.884283842499,3082.117741131345,4382.862191830317,3346.605793888864
False,True,False,True,True,"['dummy_emilia_full_open', 'dummy_emilia_restricted_open', 'dummy_emilia_takeaway_only']",3834.884283842499,3082.117741131345,4382.862191830317,3346.605793888864
True,False,False,False,True,"['dummy_emilia_full_open', 'dummy_emilia_restricted_open', 'dummy_emilia_takeaway_only']",4085.9435971061434,3341.2551258196713,4397.83097863032,3394.7624300659213
True,True,False,False,False,,4647.739714582854,3540.8218937022566,4406.128251273203,3218.0835525968137
True,True,False,False,True,"['dummy_emilia_full_open', 'dummy_emilia_restricted_open', 'dummy_emilia_takeaway_only']",4063.254361954911,3299.397708421637,4416.047648471033,3400.7005136576936
True,False,False,False,False,,4672.256603819676,3549.6162211981145,4436.172968127471,3260.740576171951
False,False,False,True,True,"['dummy_lombardia_full_open', 'dummy_lombardia_restricted_open', 'dummy_lombardia_takeaway_only']",3861.1441023012435,3105.971814003926,4492.836301679614,3424.1196322849632
True,False,False,True,True,"['dummy_lombardia_full_open', 'dummy_lombardia_restricted_open', 'dummy_lombardia_takeaway_only']",3861.1441023012435,3105.971814003926,4492.836301679614,3424.1196322849632
False,False,False,True,False,"['dummy_emilia_full_open', 'dummy_emilia_restricted_open', 'dummy_emilia_takeaway_only']",4476.325302026754,3289.2684042291644,4517.45860840581,3394.9543093391762
