weekly,monthly,yearly,weekly_prepost,holidays,covid_regressors,RMSE_last,MAE_last,RMSE_cv_mean,MAE_cv_mean
False,False,False,True,True,"['dummy_emilia_full_open', 'dummy_emilia_restricted_open', 'dummy_emilia_takeaway_only']",5827.590279973498,4501.195914823225,6671.428458666676,4784.010066149458
True,False,False,True,True,"['dummy_emilia_full_open', 'dummy_emilia_restricted_open', 'dummy_emilia_takeaway_only']",5827.590279973498,4501.195914823225,6671.428458666676,4784.010066149458
True,False,False,True,True,"['dummy_lombardia_full_open', 'dummy_lombardia_restricted_open', 'dummy_lombardia_takeaway_only']",5841.731834992037,4507.559250710806,6705.297272343958,4828.180816103518
False,False,False,True,True,"['dummy_lombardia_full_open', 'dummy_lombardia_restricted_open', 'dummy_lombardia_takeaway_only']",5841.731834992037,4507.559250710806,6705.297272343958,4828.180816103518
False,True,False,True,True,"['dummy_lombardia_full_open', 'dummy_lombardia_restricted_open', 'dummy_lombardia_takeaway_only']",5800.1305191677275,4465.692797797129,6725.058391260617,4875.771088831316
True,True,False,True,True,"['dummy_lombardia_full_open', 'dummy_lombardia_restricted_open', 'dummy_lombardia_takeaway_only']",5800.1305191677275,4465.692797797129,6725.058391260617,4875.771088831316
False,True,False,True,True,"['dummy_emilia_full_open', 'dummy_emilia_restricted_open', 'dummy_emilia_takeaway_only']",5849.078380338791,4515.667421756658,6728.222299014888,4890.184656245318
True,True,False,True,True,"['dummy_emilia_full_open', 'dummy_emilia_restricted_open', 'dummy_emilia_takeaway_only']",5849.078380338791,4515.667421756658,6728.222299014888,4890.184656245318
False,False,False,True,True,,5938.614621779789,4563.841203130611,6783.467092725137,4887.491455477997
True,False,False,True,True,,5938.614621779789,4563.841203130611,6783.467092725137,4887.491455477997
True,True,False,True,True,,5909.244066737687,4525.282328068531,6804.253609517538,4925.973801157108
False,True,False,True,True,,5909.244066737687,4525.282328068531,6804.253609517538,4925.973801157108
False,False,False,True,False,"['dummy_emilia_full_open', 'dummy_emilia_restricted_open', 'dummy_emilia_takeaway_only']",6544.559206664088,4884.3818238229915,6815.460022545531,4884.987963940243
True,False,False,True,False,"['dummy_emilia_full_open', 'dummy_emilia_restricted_open', 'dummy_emilia_takeaway_only']",6544.559206664088,4884.3818238229915,6815.460022545531,4884.987963940243
True,False,False,True,False,"['dummy_lombardia_full_open', 'dummy_lombardia_restricted_open', 'dummy_lombardia_takeaway_only']",6517.161190063698,4865.248871293342,6837.236295983607,4925.348824328654
False,False,False,True,False,"['dummy_lombardia_full_open', 'dummy_lombardia_restricted_open', 'dummy_lombardia_takeaway_only']",6517.161190063698,4865.248871293342,6837.236295983607,4925.348824328654
True,True,False,True,False,"['dummy_lombardia_full_open', 'dummy_lombardia_restricted_open', 'dummy_lombardia_takeaway_only']",6466.46432237347,4797.190801078166,6859.523613075754,4971.361334552976
False,True,False,True,False,"['dummy_lombardia_full_open', 'dummy_lombardia_restricted_open', 'dummy_lombardia_takeaway_only']",6466.46432237347,4797.190801078166,6859.523613075754,4971.361334552976
False,True,False,True,False,"['dummy_emilia_full_open', 'dummy_emilia_restricted_open', 'dummy_emilia_takeaway_only']",6528.0907856980575,4849.9686824467235,6872.61297984889,4998.086889648868
True,True,False,True,False,"['dummy_emilia_full_open', 'dummy_emilia_restricted_open', 'dummy_emilia_takeaway_only']",6528.0907856980575,4849.9686824467235,6872.61297984889,4998.086889648868
False,True,False,True,False,,6569.336465357881,4867.873833281413,6902.576334241088,4977.202980470466
True,True,False,True,False,,6569.336465357881,4867.873833281413,6902.576334241088,4977.202980470466
True,False,False,True,False,,6589.896780254239,4918.586686900014,6908.828473887743,4975.270098587823
False,False,False,True,False,,6589.896780254239,4918.586686900014,6908.828473887743,4975.270098587823
True,False,False,False,True,"['dummy_emilia_full_open', 'dummy_emilia_restricted_open', 'dummy_emilia_takeaway_only']",6091.528029121635,4962.499687032987,6913.18497906711,5090.872872622869
True,False,False,False,True,"['dummy_lombardia_full_open', 'dummy_lombardia_restricted_open', 'dummy_lombardia_takeaway_only']",6117.38091591611,4973.428951440371,6930.752555007382,5108.257205618714
True,True,False,False,True,"['dummy_emilia_full_open', 'dummy_emilia_restricted_open', 'dummy_emilia_takeaway_only']",6122.708178912706,4914.748492102283,6956.433593908453,5159.844192229985
True,True,False,False,True,"['dummy_lombardia_full_open', 'dummy_lombardia_restricted_open', 'dummy_lombardia_takeaway_only']",6124.789634758637,4907.657089804831,6964.701797469678,5169.74263094394
True,False,False,False,True,,6199.851378999608,5028.570483182229,6994.939696186383,5158.706972434757
True,False,False,False,False,"['dummy_emilia_full_open', 'dummy_emilia_restricted_open', 'dummy_emilia_takeaway_only']",6562.620670262321,5234.991504533068,7033.7345461449095,5192.843465434712
True,True,False,False,True,,6154.699709905442,4914.808729298605,7037.778173031346,5200.275527775403
True,False,False,False,False,"['dummy_lombardia_full_open', 'dummy_lombardia_restricted_open', 'dummy_lombardia_takeaway_only']",6620.161876261184,5277.980116892784,7061.5517599320265,5224.037072355549
True,True,False,False,False,"['dummy_emilia_full_open', 'dummy_emilia_restricted_open', 'dummy_emilia_takeaway_only']",6631.604619480393,5227.6041220701245,7080.959630632229,5251.952273167116
True,True,False,False,False,"['dummy_lombardia_full_open', 'dummy_lombardia_restricted_open', 'dummy_lombardia_takeaway_only']",6624.047082912543,5224.951077524552,7086.6145484571525,5262.394178542813
True,False,False,False,False,,6697.599911147907,5340.601224417932,7113.339811769425,5250.352183262058
True,True,False,False,False,,6705.438421445791,5278.380828550792,7140.742220757775,5276.565070843517
True,True,True,True,True,"['dummy_emilia_full_open', 'dummy_emilia_restricted_open', 'dummy_emilia_takeaway_only']",6289.541227929627,4861.6445732534685,7892.976969327129,6020.96158622174
False,True,True,True,True,"['dummy_emilia_full_open', 'dummy_emilia_restricted_open', 'dummy_emilia_takeaway_only']",6289.541227929627,4861.6445732534685,7892.976969327129,6020.96158622174
True,True,True,True,True,"['dummy_lombardia_full_open', 'dummy_lombardia_restricted_open', 'dummy_lombardia_takeaway_only']",6285.506101094362,4868.03129022028,7909.0546433606205,6044.080915201262
False,True,True,True,True,"['dummy_lombardia_full_open', 'dummy_lombardia_restricted_open', 'dummy_lombardia_takeaway_only']",6285.506101094362,4868.03129022028,7909.0546433606205,6044.080915201262
