weekly,monthly,yearly,weekly_prepost,holidays,covid_regressors,RMSE_last,MAE_last,RMSE_cv_mean,MAE_cv_mean
True,False,True,True,False,"['dummy_emilia_full_open', 'dummy_emilia_restricted_open', 'dummy_emilia_takeaway_only']",140.02272114368418,96.96568307921345,181.4275506488993,136.85091687432447
True,False,True,False,False,"['dummy_lombardia_full_open', 'dummy_lombardia_restricted_open', 'dummy_lombardia_takeaway_only']",137.58183229180577,92.52034435022797,182.07307518939825,133.29049511118265
True,True,True,False,False,"['dummy_lombardia_full_open', 'dummy_lombardia_restricted_open', 'dummy_lombardia_takeaway_only']",137.41985629179717,94.27276319292199,182.13360500879688,133.90943377700418
True,True,True,True,False,"['dummy_lombardia_full_open', 'dummy_lombardia_restricted_open', 'dummy_lombardia_takeaway_only']",140.00410308837039,98.62621586760888,182.2027299675202,138.1043632279394
False,True,True,True,False,"['dummy_lombardia_full_open', 'dummy_lombardia_restricted_open', 'dummy_lombardia_takeaway_only']",140.00410308837039,98.62621586760888,182.2027299675202,138.1043632279394
False,False,True,True,False,"['dummy_lombardia_full_open', 'dummy_lombardia_restricted_open', 'dummy_lombardia_takeaway_only']",140.35600550675738,96.69075500770607,182.50420675255006,137.8209316142792
True,False,True,True,False,"['dummy_lombardia_full_open', 'dummy_lombardia_restricted_open', 'dummy_lombardia_takeaway_only']",140.35600550675738,96.69075500770607,182.50420675255006,137.8209316142792
True,False,True,False,True,,137.74451764921676,93.09256691751025,183.88580866211225,135.6733907875924
True,True,True,False,True,,136.23776194709714,92.3401668177957,184.08969706880126,135.80704831878484
False,False,True,True,True,,139.54122893700426,95.58589149101462,184.3769669311263,139.45905298626423
True,False,True,True,True,,139.54122893700426,95.58589149101462,184.3769669311263,139.45905298626423
False,False,False,False,True,,236.9492262509513,201.25010202601743,184.3943998977172,150.04803311576217
True,True,True,True,True,,139.4566148325507,95.73264421949851,184.5944557524897,139.97808081671798
False,True,True,True,True,,139.4566148325507,95.73264421949851,184.5944557524897,139.97808081671798
False,False,False,False,False,,239.53148359586442,203.2093580115666,185.10363018751298,152.20494511814726
False,True,False,False,False,,238.11628311006578,201.77546804203382,185.5683138968744,152.82447820651936
True,False,True,False,False,,141.61977494328363,97.46026647785153,185.73295311729592,137.34466504316902
False,True,False,False,True,,236.88123415702523,200.64862347955582,185.91405440840396,151.44820742593038
True,False,True,True,False,,144.48618988910934,99.66635103442876,187.31219895077896,142.626791209571
False,False,True,True,False,,144.48618988910934,99.66635103442876,187.31219895077896,142.626791209571
True,True,True,True,False,,143.35796218570525,99.7544797588066,187.89541145403985,142.65227133742323
False,True,True,True,False,,143.35796218570525,99.7544797588066,187.89541145403985,142.65227133742323
True,True,True,False,False,,141.28156275241201,97.85684590332622,188.4051036858954,139.28995032398208
False,False,False,False,True,"['dummy_emilia_full_open', 'dummy_emilia_restricted_open', 'dummy_emilia_takeaway_only']",235.24132226012526,198.65519139134253,191.40541668807293,153.69026488796933
False,False,False,False,False,"['dummy_emilia_full_open', 'dummy_emilia_restricted_open', 'dummy_emilia_takeaway_only']",237.36177926650655,201.26942333396033,191.51243305991883,155.15262229229995
False,True,False,False,False,"['dummy_emilia_full_open', 'dummy_emilia_restricted_open', 'dummy_emilia_takeaway_only']",234.86817779533507,198.1151145306361,192.39486403565732,156.3072624524798
False,True,False,False,True,"['dummy_emilia_full_open', 'dummy_emilia_restricted_open', 'dummy_emilia_takeaway_only']",233.427405414564,195.62215468946405,192.71820238904408,155.2278788706236
False,False,False,False,False,"['dummy_lombardia_full_open', 'dummy_lombardia_restricted_open', 'dummy_lombardia_takeaway_only']",236.6509934661579,200.61781379502955,196.57126809365192,157.69850504806428
False,False,False,False,True,"['dummy_lombardia_full_open', 'dummy_lombardia_restricted_open', 'dummy_lombardia_takeaway_only']",234.3595259138261,197.85642719732041,196.65489747367727,156.37407427598987
False,True,False,False,False,"['dummy_lombardia_full_open', 'dummy_lombardia_restricted_open', 'dummy_lombardia_takeaway_only']",236.3786631390237,199.55236728215723,196.72173131367612,158.18458895119386
False,True,False,False,True,"['dummy_lombardia_full_open', 'dummy_lombardia_restricted_open', 'dummy_lombardia_takeaway_only']",233.46367997430082,195.6637064765356,197.68216165915373,157.34544707505438
False,True,True,False,True,"['dummy_emilia_full_open', 'dummy_emilia_restricted_open', 'dummy_emilia_takeaway_only']",222.1399285597369,180.4547395459201,206.32049667423146,165.51745528121035
False,False,True,False,True,"['dummy_emilia_full_open', 'dummy_emilia_restricted_open', 'dummy_emilia_takeaway_only']",222.58100438057951,181.090820944011,206.59294073227372,165.58200384684557
False,False,True,False,False,"['dummy_emilia_full_open', 'dummy_emilia_restricted_open', 'dummy_emilia_takeaway_only']",219.98695273278233,181.5484010918643,206.9284880523785,166.663822068854
False,True,True,False,False,"['dummy_emilia_full_open', 'dummy_emilia_restricted_open', 'dummy_emilia_takeaway_only']",219.49912296234535,180.5426234886898,207.18503144235711,167.26804436243276
False,False,True,False,False,"['dummy_lombardia_full_open', 'dummy_lombardia_restricted_open', 'dummy_lombardia_takeaway_only']",219.75168154479687,181.07376995971546,208.18838352312704,167.36865761864502
False,True,True,False,False,"['dummy_lombardia_full_open', 'dummy_lombardia_restricted_open', 'dummy_lombardia_takeaway_only']",219.3581478958343,180.19981711444245,208.20247004277473,167.70672642390835
False,False,True,False,False,,219.86200542948117,177.3344819373494,209.27317779909242,168.74759474432022
False,False,True,False,True,"['dummy_lombardia_full_open', 'dummy_lombardia_restricted_open', 'dummy_lombardia_takeaway_only']",222.5785581974239,180.83585010159712,209.32283820367775,167.11453889174317
False,False,True,False,True,,222.86839259519493,178.00988564391827,209.7275609446213,169.11178898109299
False,True,True,False,False,,219.90933503568834,176.94777827811672,209.85182760775876,169.873132944561
False,True,True,False,True,,221.88084298546892,177.27910531432116,209.94274809982778,169.5971746577944
False,True,True,False,True,"['dummy_lombardia_full_open', 'dummy_lombardia_restricted_open', 'dummy_lombardia_takeaway_only']",221.99029830906136,180.19761092615468,210.06351552998905,167.6377071836748
