weekly,monthly,yearly,weekly_prepost,holidays,covid_regressors,RMSE_last,MAE_last,RMSE_cv_mean,MAE_cv_mean
False,False,True,True,True,"['dummy_lombardia_full_open', 'dummy_lombardia_restricted_open', 'dummy_lombardia_takeaway_only']",2745.805235832917,2197.8790118841384,2957.4875871708837,2354.8566863630303
False,True,False,False,True,"['dummy_emilia_full_open', 'dummy_emilia_restricted_open', 'dummy_emilia_takeaway_only']",3155.891168235796,2565.981851125254,3223.2924855301603,2564.114059420299
False,True,False,False,True,,3070.4666665063933,2493.4142472935823,3231.047676686834,2543.0685191827433
False,True,False,False,True,"['dummy_lombardia_full_open', 'dummy_lombardia_restricted_open', 'dummy_lombardia_takeaway_only']",3148.9880703029858,2560.372881895203,3261.7390481166494,2602.1284219935637
False,False,False,False,True,"['dummy_emilia_full_open', 'dummy_emilia_restricted_open', 'dummy_emilia_takeaway_only']",3245.7518438518673,2616.8045740843936,3266.306639016647,2588.643279652996
False,False,False,False,True,,3187.182149554447,2568.4938766499586,3270.544832422321,2579.020109498207
False,False,False,False,True,"['dummy_lombardia_full_open', 'dummy_lombardia_restricted_open', 'dummy_lombardia_takeaway_only']",3260.5176808557626,2627.2587532920065,3283.411760719854,2604.0862124291757
True,True,False,False,False,"['dummy_emilia_full_open', 'dummy_emilia_restricted_open', 'dummy_emilia_takeaway_only']",4148.644772345347,2347.3358023948426,3380.757041914987,2284.820464354234
False,True,False,True,False,"['dummy_emilia_full_open', 'dummy_emilia_restricted_open', 'dummy_emilia_takeaway_only']",4092.9530512347046,2325.059854970315,3385.0910751124266,2289.034799958352
True,True,False,True,False,"['dummy_emilia_full_open', 'dummy_emilia_restricted_open', 'dummy_emilia_takeaway_only']",4092.9530512347046,2325.059854970315,3385.0910751124266,2289.034799958352
True,False,False,True,False,,4161.854958453296,2363.0309773398767,3388.482225901252,2245.8893410924184
False,False,False,True,False,,4161.854958453296,2363.0309773398767,3388.482225901252,2245.8893410924184
True,False,False,False,False,,4212.571149483737,2416.1024969448163,3397.049086596672,2256.3916978465427
True,False,False,False,False,"['dummy_emilia_full_open', 'dummy_emilia_restricted_open', 'dummy_emilia_takeaway_only']",4251.302327403493,2462.168890736891,3401.4757065347408,2288.6253906864385
False,False,False,True,False,"['dummy_emilia_full_open', 'dummy_emilia_restricted_open', 'dummy_emilia_takeaway_only']",4186.151449769342,2394.1652826185227,3404.7634732354,2297.214175498908
True,False,False,True,False,"['dummy_emilia_full_open', 'dummy_emilia_restricted_open', 'dummy_emilia_takeaway_only']",4186.151449769342,2394.1652826185227,3404.7634732354,2297.214175498908
True,True,False,False,False,"['dummy_lombardia_full_open', 'dummy_lombardia_restricted_open', 'dummy_lombardia_takeaway_only']",4145.692631153047,2342.990186695557,3404.9057489960555,2315.9436568864567
False,True,True,False,True,,3065.5937563259477,2318.2115800552806,3405.3520295066887,2772.779534694066
True,False,False,False,False,"['dummy_lombardia_full_open', 'dummy_lombardia_restricted_open', 'dummy_lombardia_takeaway_only']",4243.561343887162,2452.358874271036,3409.5143868007876,2302.4063893628067
False,True,True,False,True,"['dummy_emilia_full_open', 'dummy_emilia_restricted_open', 'dummy_emilia_takeaway_only']",3006.456201194662,2276.3181345225144,3409.9813042954324,2766.565410819085
False,False,False,True,False,"['dummy_lombardia_full_open', 'dummy_lombardia_restricted_open', 'dummy_lombardia_takeaway_only']",4211.598339310901,2426.1168569727115,3410.371135285938,2314.6847281052037
True,False,False,True,False,"['dummy_lombardia_full_open', 'dummy_lombardia_restricted_open', 'dummy_lombardia_takeaway_only']",4211.598339310901,2426.1168569727115,3410.371135285938,2314.6847281052037
False,True,False,True,False,,4059.2907912690207,2282.982977856393,3423.7987599405883,2280.1760310001823
True,True,False,True,False,,4059.2907912690207,2282.982977856393,3423.7987599405883,2280.1760310001823
True,True,False,True,False,"['dummy_lombardia_full_open', 'dummy_lombardia_restricted_open', 'dummy_lombardia_takeaway_only']",4108.812100691062,2341.5987584437826,3424.9162443286396,2336.4338094757445
False,True,False,True,False,"['dummy_lombardia_full_open', 'dummy_lombardia_restricted_open', 'dummy_lombardia_takeaway_only']",4108.812100691062,2341.5987584437826,3424.9162443286396,2336.4338094757445
False,False,True,False,True,"['dummy_emilia_full_open', 'dummy_emilia_restricted_open', 'dummy_emilia_takeaway_only']",3073.7881727388494,2304.8828466581917,3426.843905877417,2778.6469711307186
False,False,True,False,True,,3206.6558759671425,2446.919781817219,3431.7781589410606,2788.488292653852
