weekly,monthly,yearly,weekly_prepost,holidays,covid_regressors,RMSE_last,MAE_last,RMSE_cv_mean,MAE_cv_mean
False,True,True,True,True,"['dummy_lombardia_full_open', 'dummy_lombardia_restricted_open', 'dummy_lombardia_takeaway_only']",5312.600638986533,4396.151620898303,8990.830064786667,6550.774304481074
True,True,True,False,False,"['dummy_lombardia_full_open', 'dummy_lombardia_restricted_open', 'dummy_lombardia_takeaway_only']",6325.6901172442895,5176.10957439832,8999.038843090655,6641.312775472733
True,False,True,True,False,"['dummy_emilia_full_open', 'dummy_emilia_restricted_open', 'dummy_emilia_takeaway_only']",6187.136656225958,5003.351538238097,9004.867589658426,6614.161305751484
False,False,True,True,False,"['dummy_emilia_full_open', 'dummy_emilia_restricted_open', 'dummy_emilia_takeaway_only']",6187.136656225958,5003.351538238097,9004.867589658426,6614.161305751484
True,False,True,False,False,"['dummy_lombardia_full_open', 'dummy_lombardia_restricted_open', 'dummy_lombardia_takeaway_only']",6340.717142681677,5204.68553397183,9012.937435356205,6657.028591499766
True,True,True,True,False,"['dummy_emilia_full_open', 'dummy_emilia_restricted_open', 'dummy_emilia_takeaway_only']",6157.324570904088,4942.329797932008,9016.665690912243,6608.168181255169
False,True,True,True,False,"['dummy_emilia_full_open', 'dummy_emilia_restricted_open', 'dummy_emilia_takeaway_only']",6157.324570904088,4942.329797932008,9016.665690912243,6608.168181255169
False,False,True,True,False,"['dummy_lombardia_full_open', 'dummy_lombardia_restricted_open', 'dummy_lombardia_takeaway_only']",6197.524541214054,5017.399248343298,9024.82750267976,6635.108891950272
True,False,True,True,False,"['dummy_lombardia_full_open', 'dummy_lombardia_restricted_open', 'dummy_lombardia_takeaway_only']",6197.524541214054,5017.399248343298,9024.82750267976,6635.108891950272
True,False,True,False,False,"['dummy_emilia_full_open', 'dummy_emilia_restricted_open', 'dummy_emilia_takeaway_only']",6343.661385737233,5208.657518139525,9037.686906990786,6674.194639695558
False,True,True,True,False,"['dummy_lombardia_full_open', 'dummy_lombardia_restricted_open', 'dummy_lombardia_takeaway_only']",6165.154140545137,4947.794399784907,9075.043062164477,6672.546973883212
True,True,True,True,False,"['dummy_lombardia_full_open', 'dummy_lombardia_restricted_open', 'dummy_lombardia_takeaway_only']",6165.154140545137,4947.794399784907,9075.043062164477,6672.546973883212
True,False,True,False,True,,5932.134036906099,4951.087150434385,9157.890322010997,6772.941358708144
False,False,True,True,True,,5680.282824867602,4744.162829645877,9170.98045370184,6759.5362489395775
True,False,True,True,True,,5680.282824867602,4744.162829645877,9170.98045370184,6759.5362489395775
False,True,True,True,False,,6429.582217570478,5241.139714188971,9179.456894338939,6795.188706077443
True,True,True,True,False,,6429.582217570478,5241.139714188971,9179.456894338939,6795.188706077443
True,True,True,False,True,,5768.937598098284,4827.440197220897,9179.959543960544,6788.501867244318
True,True,True,True,True,,5617.252901428132,4689.025517974104,9194.22061768615,6787.825530449744
False,True,True,True,True,,5617.252901428132,4689.025517974104,9194.22061768615,6787.825530449744
True,True,True,False,False,,6604.707241698364,5465.374694701173,9197.394699698538,6834.639696574932
True,False,True,False,False,,6667.878744240631,5516.1986492011,9220.797826588057,6855.039029835991
False,False,True,True,False,,6470.06697221926,5290.905691456818,9258.115360373504,6873.698299945689
True,False,True,True,False,,6470.06697221926,5290.905691456818,9258.115360373504,6873.698299945689
False,False,False,False,True,,10360.430040276668,9056.465975848212,9896.125819038489,7787.787348058211
False,True,False,False,True,,10328.847004018384,9038.554645429824,9939.128712969172,7841.844789839679
False,False,False,False,False,,10713.96817925652,9392.573185406643,9973.72527484584,7859.985631212884
False,True,False,False,False,,10711.637518569803,9390.771662750649,9990.979116791641,7881.139787296403
False,False,False,False,True,"['dummy_emilia_full_open', 'dummy_emilia_restricted_open', 'dummy_emilia_takeaway_only']",10186.548783372884,8964.755553491092,10098.548073229795,8003.820767759791
False,True,False,False,True,"['dummy_emilia_full_open', 'dummy_emilia_restricted_open', 'dummy_emilia_takeaway_only']",10106.15474087579,8905.474576658897,10141.262289544533,8011.416060174973
False,False,False,False,False,"['dummy_emilia_full_open', 'dummy_emilia_restricted_open', 'dummy_emilia_takeaway_only']",10499.613112775982,9287.48027752233,10144.448949750898,8067.798628714181
False,True,False,False,False,"['dummy_emilia_full_open', 'dummy_emilia_restricted_open', 'dummy_emilia_takeaway_only']",10467.492727766661,9248.5994983547,10208.525993725645,8086.416096208072
False,False,False,False,True,"['dummy_lombardia_full_open', 'dummy_lombardia_restricted_open', 'dummy_lombardia_takeaway_only']",10157.526068159363,8953.736013632051,10249.268508664036,8128.385591383837
False,False,False,False,False,"['dummy_lombardia_full_open', 'dummy_lombardia_restricted_open', 'dummy_lombardia_takeaway_only']",10486.719929949213,9281.75514705329,10292.760665502426,8188.078507842808
False,True,False,False,True,"['dummy_lombardia_full_open', 'dummy_lombardia_restricted_open', 'dummy_lombardia_takeaway_only']",10105.004512113352,8899.67345691816,10313.37429712627,8187.717138077971
False,True,False,False,False,"['dummy_lombardia_full_open', 'dummy_lombardia_restricted_open', 'dummy_lombardia_takeaway_only']",10472.399957296877,9252.581963196159,10370.656846170223,8243.151039392502
False,False,True,False,True,"['dummy_emilia_full_open', 'dummy_emilia_restricted_open', 'dummy_emilia_takeaway_only']",9772.202957836515,8612.211795912819,10566.117415210489,8227.217668464555
False,True,True,False,True,"['dummy_emilia_full_open', 'dummy_emilia_restricted_open', 'dummy_emilia_takeaway_only']",9726.534057528861,8560.046404350469,10607.521218200978,8240.300791194937
False,False,True,False,False,"['dummy_emilia_full_open', 'dummy_emilia_restricted_open', 'dummy_emilia_takeaway_only']",10021.35288230006,8955.778441879915,10649.637576998406,8327.439971160642
False,False,True,False,True,"['dummy_lombardia_full_open', 'dummy_lombardia_restricted_open', 'dummy_lombardia_takeaway_only']",9774.084074636396,8593.109524613033,10675.524124194884,8321.458038532557
False,True,True,False,False,"['dummy_emilia_full_open', 'dummy_emilia_restricted_open', 'dummy_emilia_takeaway_only']",9998.088632499914,8939.914729876524,10680.826530482022,8327.14085853763
False,True,True,False,True,"['dummy_lombardia_full_open', 'dummy_lombardia_restricted_open', 'dummy_lombardia_takeaway_only']",9741.833882752433,8575.492879102107,10735.498041666773,8368.551372871409
False,True,True,False,False,"['dummy_lombardia_full_open', 'dummy_lombardia_restricted_open', 'dummy_lombardia_takeaway_only']",10008.49397863337,8939.355812100237,10741.457597322733,8388.669094151619
False,False,True,False,False,"['dummy_lombardia_full_open', 'dummy_lombardia_restricted_open', 'dummy_lombardia_takeaway_only']",10025.602112204997,8959.033159549681,10744.126791662216,8414.053141242084
False,False,True,False,True,,9805.635177308252,8580.950051979966,10753.5515941498,8365.739609244141
False,True,True,False,True,,9780.08369300811,8568.904341149717,10783.121983889157,8397.722089597719
False,True,True,False,False,,10038.014068057868,8942.31764251248,10818.254969116528,8443.329146294354
False,False,True,False,False,,10061.741133464371,8927.950149634105,10824.612154936565,8438.35911856843
