,scontrini,totale,giorno,scontrino_medio,data,dummy_emilia_full_open,dummy_emilia_restricted_open,dummy_emilia_takeaway_only,dummy_lombardia_full_open,dummy_lombardia_restricted_open,dummy_lombardia_takeaway_only,is_post_covid
2053,749.0,32552.61,Wednesday,43.46142857142857,2023-08-16,1.0,0.0,0.0,1.0,0.0,0.0,1
2054,790.0,35373.47,Thursday,44.77654430379747,2023-08-17,1.0,0.0,0.0,1.0,0.0,0.0,1
2055,789.0,34116.2,Friday,43.239797211660324,2023-08-18,1.0,0.0,0.0,1.0,0.0,0.0,1
2056,900.0,40880.49,Saturday,45.42276666666667,2023-08-19,1.0,0.0,0.0,1.0,0.0,0.0,1
2057,796.0,35824.65,Sunday,45.00584170854272,2023-08-20,1.0,0.0,0.0,1.0,0.0,0.0,1
2058,761.0,31922.4,Monday,41.94796320630749,2023-08-21,1.0,0.0,0.0,1.0,0.0,0.0,1
2059,753.0,31218.5,Tuesday,41.45883134130146,2023-08-22,1.0,0.0,0.0,1.0,0.0,0.0,1
2060,803.0,31966.08,Wednesday,39.80831880448319,2023-08-23,1.0,0.0,0.0,1.0,0.0,0.0,1
2061,820.0,35918.44,Thursday,43.8029756097561,2023-08-24,1.0,0.0,0.0,1.0,0.0,0.0,1
2062,944.0,40009.1,Friday,42.38252118644068,2023-08-25,1.0,0.0,0.0,1.0,0.0,0.0,1
2063,1074.0,47959.49,Saturday,44.65501862197393,2023-08-26,1.0,0.0,0.0,1.0,0.0,0.0,1
2064,992.0,49076.76,Sunday,49.47254032258065,2023-08-27,1.0,0.0,0.0,1.0,0.0,0.0,1
2065,764.0,32183.3,Monday,42.124738219895285,2023-08-28,1.0,0.0,0.0,1.0,0.0,0.0,1
2066,850.0,35567.88,Tuesday,41.84456470588235,2023-08-29,1.0,0.0,0.0,1.0,0.0,0.0,1
2067,813.0,34281.31,Wednesday,42.16643296432964,2023-08-30,1.0,0.0,0.0,1.0,0.0,0.0,1
2068,840.0,36089.1,Thursday,42.96321428571429,2023-08-31,1.0,0.0,0.0,1.0,0.0,0.0,1
2069,1057.0,44641.65,Friday,42.234295175023654,2023-09-01,1.0,0.0,0.0,1.0,0.0,0.0,1
2070,1069.0,47037.93,Saturday,44.00180542563143,2023-09-02,1.0,0.0,0.0,1.0,0.0,0.0,1
2071,926.0,41556.72,Sunday,44.877667386609076,2023-09-03,1.0,0.0,0.0,1.0,0.0,0.0,1
2072,746.0,29604.68,Monday,39.68455764075067,2023-09-04,1.0,0.0,0.0,1.0,0.0,0.0,1
2073,858.0,35778.85,Tuesday,41.70029137529137,2023-09-05,1.0,0.0,0.0,1.0,0.0,0.0,1
2074,820.0,33200.79,Wednesday,40.48876829268293,2023-09-06,1.0,0.0,0.0,1.0,0.0,0.0,1
2075,831.0,33922.04,Thursday,40.82074608904934,2023-09-07,1.0,0.0,0.0,1.0,0.0,0.0,1
2076,1056.0,41764.07,Friday,39.54930871212121,2023-09-08,1.0,0.0,0.0,1.0,0.0,0.0,1
2077,1051.0,48475.5,Saturday,46.1232159847764,2023-09-09,1.0,0.0,0.0,1.0,0.0,0.0,1
2078,977.0,44654.81,Sunday,45.706049129989765,2023-09-10,1.0,0.0,0.0,1.0,0.0,0.0,1
2079,878.0,35814.51,Monday,40.79101366742597,2023-09-11,1.0,0.0,0.0,1.0,0.0,0.0,1
2080,930.0,37372.14,Tuesday,40.185096774193546,2023-09-12,1.0,0.0,0.0,1.0,0.0,0.0,1
2081,972.0,37346.49,Wednesday,38.42231481481481,2023-09-13,1.0,0.0,0.0,1.0,0.0,0.0,1
2082,910.0,37160.29,Thursday,40.83548351648352,2023-09-14,1.0,0.0,0.0,1.0,0.0,0.0,1
2083,1136.0,51277.26,Friday,45.13843309859155,2023-09-15,1.0,0.0,0.0,1.0,0.0,0.0,1
2084,1172.0,52502.55,Saturday,44.79739761092151,2023-09-16,1.0,0.0,0.0,1.0,0.0,0.0,1
2085,958.0,46564.5,Sunday,48.605949895615865,2023-09-17,1.0,0.0,0.0,1.0,0.0,0.0,1
2086,790.0,31833.08,Monday,40.295037974683545,2023-09-18,1.0,0.0,0.0,1.0,0.0,0.0,1
2087,850.0,33456.2,Tuesday,39.36023529411764,2023-09-19,1.0,0.0,0.0,1.0,0.0,0.0,1
2088,818.0,34607.16,Wednesday,42.30704156479218,2023-09-20,1.0,0.0,0.0,1.0,0.0,0.0,1
2089,886.0,36823.36,Thursday,41.56135440180587,2023-09-21,1.0,0.0,0.0,1.0,0.0,0.0,1
2090,1144.0,46926.61,Friday,41.019763986013984,2023-09-22,1.0,0.0,0.0,1.0,0.0,0.0,1
2091,1225.0,55273.89,Saturday,45.121542857142856,2023-09-23,1.0,0.0,0.0,1.0,0.0,0.0,1
2092,967.0,44209.34,Sunday,45.71803516028955,2023-09-24,1.0,0.0,0.0,1.0,0.0,0.0,1
2093,715.0,27254.6,Monday,38.11832167832168,2023-09-25,1.0,0.0,0.0,1.0,0.0,0.0,1
2094,835.0,32037.75,Tuesday,38.368562874251495,2023-09-26,1.0,0.0,0.0,1.0,0.0,0.0,1
2095,838.0,32064.08,Wednesday,38.26262529832936,2023-09-27,1.0,0.0,0.0,1.0,0.0,0.0,1
2096,877.0,32974.69,Thursday,37.59941847206386,2023-09-28,1.0,0.0,0.0,1.0,0.0,0.0,1
2097,1073.0,46665.72,Friday,43.49088536812675,2023-09-29,1.0,0.0,0.0,1.0,0.0,0.0,1
2098,1240.0,51415.1,Saturday,41.46379032258064,2023-09-30,1.0,0.0,0.0,1.0,0.0,0.0,1
2099,1014.0,45785.75,Sunday,45.15359960552268,2023-10-01,1.0,0.0,0.0,1.0,0.0,0.0,1
2100,763.0,29233.25,Monday,38.31356487549148,2023-10-02,1.0,0.0,0.0,1.0,0.0,0.0,1
2101,800.0,30266.9,Tuesday,37.833625000000005,2023-10-03,1.0,0.0,0.0,1.0,0.0,0.0,1
2102,822.0,33256.05,Wednesday,40.45748175182482,2023-10-04,1.0,0.0,0.0,1.0,0.0,0.0,1
2103,806.0,30788.82,Thursday,38.19952853598015,2023-10-05,1.0,0.0,0.0,1.0,0.0,0.0,1
2104,1203.0,47737.62,Friday,39.68214463840399,2023-10-06,1.0,0.0,0.0,1.0,0.0,0.0,1
2105,1233.0,58329.55,Saturday,47.307015409570155,2023-10-07,1.0,0.0,0.0,1.0,0.0,0.0,1
2106,947.0,43410.18,Sunday,45.839683210137274,2023-10-08,1.0,0.0,0.0,1.0,0.0,0.0,1
2107,789.0,28910.14,Monday,36.64149556400507,2023-10-09,1.0,0.0,0.0,1.0,0.0,0.0,1
2108,882.0,31539.83,Tuesday,35.75944444444445,2023-10-10,1.0,0.0,0.0,1.0,0.0,0.0,1
2109,871.0,34137.48,Wednesday,39.1934328358209,2023-10-11,1.0,0.0,0.0,1.0,0.0,0.0,1
2110,935.0,33667.58,Thursday,36.00810695187166,2023-10-12,1.0,0.0,0.0,1.0,0.0,0.0,1
2111,1186.0,50913.53,Friday,42.92877740303541,2023-10-13,1.0,0.0,0.0,1.0,0.0,0.0,1
2112,1236.0,56586.69,Saturday,45.78211165048544,2023-10-14,1.0,0.0,0.0,1.0,0.0,0.0,1
2113,1058.0,47587.89,Sunday,44.97910207939508,2023-10-15,1.0,0.0,0.0,1.0,0.0,0.0,1
2114,790.0,31053.61,Monday,39.308367088607596,2023-10-16,1.0,0.0,0.0,1.0,0.0,0.0,1
2115,879.0,32588.74,Tuesday,37.07478953356087,2023-10-17,1.0,0.0,0.0,1.0,0.0,0.0,1
2116,884.0,35891.86,Wednesday,40.60165158371041,2023-10-18,1.0,0.0,0.0,1.0,0.0,0.0,1
2117,873.0,34624.51,Thursday,39.66152348224514,2023-10-19,1.0,0.0,0.0,1.0,0.0,0.0,1
2118,1164.0,47084.04,Friday,40.45020618556701,2023-10-20,1.0,0.0,0.0,1.0,0.0,0.0,1
2119,1297.0,56893.92,Saturday,43.865782575173476,2023-10-21,1.0,0.0,0.0,1.0,0.0,0.0,1
2120,1073.0,50881.83,Sunday,47.42015843429637,2023-10-22,1.0,0.0,0.0,1.0,0.0,0.0,1
2121,767.0,30619.62,Monday,39.9212777053455,2023-10-23,1.0,0.0,0.0,1.0,0.0,0.0,1
2122,728.0,29255.4,Tuesday,40.18598901098901,2023-10-24,1.0,0.0,0.0,1.0,0.0,0.0,1
2123,809.0,32406.66,Wednesday,40.0576761433869,2023-10-25,1.0,0.0,0.0,1.0,0.0,0.0,1
2124,986.0,41319.6,Thursday,41.90628803245436,2023-10-26,1.0,0.0,0.0,1.0,0.0,0.0,1
2125,1260.0,54106.48,Friday,42.941650793650794,2023-10-27,1.0,0.0,0.0,1.0,0.0,0.0,1
2126,1364.0,61091.41,Saturday,44.78842375366569,2023-10-28,1.0,0.0,0.0,1.0,0.0,0.0,1
2127,1044.0,50470.84,Sunday,48.34371647509578,2023-10-29,1.0,0.0,0.0,1.0,0.0,0.0,1
2128,738.0,28949.58,Monday,39.22707317073171,2023-10-30,1.0,0.0,0.0,1.0,0.0,0.0,1
2129,1212.0,53891.6,Tuesday,44.46501650165016,2023-10-31,1.0,0.0,0.0,1.0,0.0,0.0,1
2130,1053.0,50900.4,Wednesday,48.33846153846154,2023-11-01,1.0,0.0,0.0,1.0,0.0,0.0,1
2131,841.0,37453.95,Thursday,44.53501783590963,2023-11-02,1.0,0.0,0.0,1.0,0.0,0.0,1
2132,1124.0,48689.69,Friday,43.31822953736655,2023-11-03,1.0,0.0,0.0,1.0,0.0,0.0,1
2133,1196.0,55703.2,Saturday,46.57458193979933,2023-11-04,1.0,0.0,0.0,1.0,0.0,0.0,1
2134,1052.0,51000.05,Sunday,48.4791349809886,2023-11-05,1.0,0.0,0.0,1.0,0.0,0.0,1
2135,735.0,27045.22,Monday,36.79621768707483,2023-11-06,1.0,0.0,0.0,1.0,0.0,0.0,1
2136,784.0,32336.58,Tuesday,41.245637755102045,2023-11-07,1.0,0.0,0.0,1.0,0.0,0.0,1
2137,868.0,34819.57,Wednesday,40.11471198156682,2023-11-08,1.0,0.0,0.0,1.0,0.0,0.0,1
2138,814.0,33394.73,Thursday,41.02546683046683,2023-11-09,1.0,0.0,0.0,1.0,0.0,0.0,1
2139,1156.0,48929.43,Friday,42.32649653979239,2023-11-10,1.0,0.0,0.0,1.0,0.0,0.0,1
2140,1305.0,63225.93,Saturday,48.448988505747124,2023-11-11,1.0,0.0,0.0,1.0,0.0,0.0,1
2141,1113.0,53947.45,Sunday,48.47030548068284,2023-11-12,1.0,0.0,0.0,1.0,0.0,0.0,1
2142,743.0,30239.45,Monday,40.699125168236876,2023-11-13,1.0,0.0,0.0,1.0,0.0,0.0,1
2143,759.0,29338.3,Tuesday,38.65388669301713,2023-11-14,1.0,0.0,0.0,1.0,0.0,0.0,1
2144,874.0,37725.42,Wednesday,43.16409610983982,2023-11-15,1.0,0.0,0.0,1.0,0.0,0.0,1
2145,883.0,36561.44,Thursday,41.40593431483579,2023-11-16,1.0,0.0,0.0,1.0,0.0,0.0,1
2146,1187.0,53999.4,Friday,45.49233361415333,2023-11-17,1.0,0.0,0.0,1.0,0.0,0.0,1
2147,1325.0,61682.62,Saturday,46.552920754716986,2023-11-18,1.0,0.0,0.0,1.0,0.0,0.0,1
2148,1113.0,52975.88,Sunday,47.59737646001797,2023-11-19,1.0,0.0,0.0,1.0,0.0,0.0,1
2149,732.0,30574.81,Monday,41.76886612021858,2023-11-20,1.0,0.0,0.0,1.0,0.0,0.0,1
2150,834.0,36333.59,Tuesday,43.5654556354916,2023-11-21,1.0,0.0,0.0,1.0,0.0,0.0,1
2151,806.0,33166.72,Wednesday,41.14977667493797,2023-11-22,1.0,0.0,0.0,1.0,0.0,0.0,1
2152,837.0,34741.32,Thursday,41.506953405017924,2023-11-23,1.0,0.0,0.0,1.0,0.0,0.0,1
2153,1093.0,46397.61,Friday,42.449780420860016,2023-11-24,1.0,0.0,0.0,1.0,0.0,0.0,1
2154,1227.0,57266.54,Saturday,46.6719967400163,2023-11-25,1.0,0.0,0.0,1.0,0.0,0.0,1
2155,1037.0,52705.19,Sunday,50.82467695274831,2023-11-26,1.0,0.0,0.0,1.0,0.0,0.0,1
2156,697.0,28372.06,Monday,40.705968436154954,2023-11-27,1.0,0.0,0.0,1.0,0.0,0.0,1
2157,764.0,31580.45,Tuesday,41.335667539267014,2023-11-28,1.0,0.0,0.0,1.0,0.0,0.0,1
2158,789.0,34310.14,Wednesday,43.485602027883395,2023-11-29,1.0,0.0,0.0,1.0,0.0,0.0,1
2159,1794.0,39205.51,Thursday,21.853684503901896,2023-11-30,1.0,0.0,0.0,1.0,0.0,0.0,1
2160,1516.0,55642.74,Friday,36.703654353562,2023-12-01,1.0,0.0,0.0,1.0,0.0,0.0,1
2161,1548.0,61881.46,Saturday,39.975103359173126,2023-12-02,1.0,0.0,0.0,1.0,0.0,0.0,1
2162,1362.0,56428.48,Sunday,41.43060205580029,2023-12-03,1.0,0.0,0.0,1.0,0.0,0.0,1
2163,1026.0,34323.65,Monday,33.45384990253412,2023-12-04,1.0,0.0,0.0,1.0,0.0,0.0,1
2164,923.0,33201.54,Tuesday,35.97133261105092,2023-12-05,1.0,0.0,0.0,1.0,0.0,0.0,1
2165,1097.0,38961.41,Wednesday,35.51632634457612,2023-12-06,1.0,0.0,0.0,1.0,0.0,0.0,1
2166,1176.0,43640.97,Thursday,37.10966836734694,2023-12-07,1.0,0.0,0.0,1.0,0.0,0.0,1
2167,1285.0,54376.8,Friday,42.316575875486386,2023-12-08,1.0,0.0,0.0,1.0,0.0,0.0,1
2168,1146.0,53876.97,Saturday,47.013062827225134,2023-12-09,1.0,0.0,0.0,1.0,0.0,0.0,1
2169,1174.0,49977.1,Sunday,42.56993185689949,2023-12-10,1.0,0.0,0.0,1.0,0.0,0.0,1
2170,1118.0,35138.03,Monday,31.429364937388193,2023-12-11,1.0,0.0,0.0,1.0,0.0,0.0,1
2171,926.0,32995.25,Tuesday,35.63201943844492,2023-12-12,1.0,0.0,0.0,1.0,0.0,0.0,1
2172,1316.0,41617.84,Wednesday,31.624498480243158,2023-12-13,1.0,0.0,0.0,1.0,0.0,0.0,1
2173,1183.0,41006.66,Thursday,34.66327979712595,2023-12-14,1.0,0.0,0.0,1.0,0.0,0.0,1
2174,1346.0,57203.58,Friday,42.49894502228826,2023-12-15,1.0,0.0,0.0,1.0,0.0,0.0,1
2175,1253.0,61537.13,Saturday,49.11183559457302,2023-12-16,1.0,0.0,0.0,1.0,0.0,0.0,1
2176,1269.0,55100.42,Sunday,43.42034672970843,2023-12-17,1.0,0.0,0.0,1.0,0.0,0.0,1
2177,1087.0,35765.9,Monday,32.903311867525304,2023-12-18,1.0,0.0,0.0,1.0,0.0,0.0,1
2178,910.0,38270.82,Tuesday,42.055846153846154,2023-12-19,1.0,0.0,0.0,1.0,0.0,0.0,1
