,scontrini,totale,giorno,scontrino_medio,data,dummy_emilia_full_open,dummy_emilia_restricted_open,dummy_emilia_takeaway_only,dummy_lombardia_full_open,dummy_lombardia_restricted_open,dummy_lombardia_takeaway_only,is_post_covid
384,635.0,13033.74,Sunday,20.525574803149606,2019-01-20,1.0,0.0,0.0,1.0,0.0,0.0,0
385,853.0,12938.42,Monday,15.168135990621337,2019-01-21,1.0,0.0,0.0,1.0,0.0,0.0,0
386,751.0,10685.69,Tuesday,14.22861517976032,2019-01-22,1.0,0.0,0.0,1.0,0.0,0.0,0
387,722.0,11445.53,Wednesday,15.852534626038782,2019-01-23,1.0,0.0,0.0,1.0,0.0,0.0,0
388,798.0,13064.53,Thursday,16.371591478696743,2019-01-24,1.0,0.0,0.0,1.0,0.0,0.0,0
389,880.0,14985.27,Friday,17.02871590909091,2019-01-25,1.0,0.0,0.0,1.0,0.0,0.0,0
390,932.0,16822.82,Saturday,18.050236051502146,2019-01-26,1.0,0.0,0.0,1.0,0.0,0.0,0
391,616.0,11532.36,Sunday,18.721363636363638,2019-01-27,1.0,0.0,0.0,1.0,0.0,0.0,0
392,752.0,11238.3,Monday,14.944547872340424,2019-01-28,1.0,0.0,0.0,1.0,0.0,0.0,0
393,721.0,11621.84,Tuesday,16.119056865464632,2019-01-29,1.0,0.0,0.0,1.0,0.0,0.0,0
394,675.0,11144.33,Wednesday,16.510118518518517,2019-01-30,1.0,0.0,0.0,1.0,0.0,0.0,0
395,708.0,10670.37,Thursday,15.071144067796611,2019-01-31,1.0,0.0,0.0,1.0,0.0,0.0,0
396,762.0,11808.86,Friday,15.49719160104987,2019-02-01,1.0,0.0,0.0,1.0,0.0,0.0,0
397,893.0,15368.96,Saturday,17.210481522956325,2019-02-02,1.0,0.0,0.0,1.0,0.0,0.0,0
398,518.0,9067.87,Sunday,17.505540540540544,2019-02-03,1.0,0.0,0.0,1.0,0.0,0.0,0
399,767.0,10736.48,Monday,13.998018252933507,2019-02-04,1.0,0.0,0.0,1.0,0.0,0.0,0
400,753.0,10716.83,Tuesday,14.232177954847277,2019-02-05,1.0,0.0,0.0,1.0,0.0,0.0,0
401,717.0,11407.44,Wednesday,15.909958158995817,2019-02-06,1.0,0.0,0.0,1.0,0.0,0.0,0
402,706.0,10295.84,Thursday,14.583342776203967,2019-02-07,1.0,0.0,0.0,1.0,0.0,0.0,0
403,803.0,12718.52,Friday,15.838754669987548,2019-02-08,1.0,0.0,0.0,1.0,0.0,0.0,0
404,849.0,15052.6,Saturday,17.72979976442874,2019-02-09,1.0,0.0,0.0,1.0,0.0,0.0,0
405,543.0,9765.07,Sunday,17.98355432780847,2019-02-10,1.0,0.0,0.0,1.0,0.0,0.0,0
406,813.0,12090.28,Monday,14.87119311193112,2019-02-11,1.0,0.0,0.0,1.0,0.0,0.0,0
407,794.0,11952.22,Tuesday,15.053173803526448,2019-02-12,1.0,0.0,0.0,1.0,0.0,0.0,0
408,805.0,11776.91,Wednesday,14.629701863354038,2019-02-13,1.0,0.0,0.0,1.0,0.0,0.0,0
409,864.0,14753.58,Thursday,17.075902777777777,2019-02-14,1.0,0.0,0.0,1.0,0.0,0.0,0
410,856.0,14356.31,Friday,16.771390186915887,2019-02-15,1.0,0.0,0.0,1.0,0.0,0.0,0
411,906.0,15559.56,Saturday,17.173907284768212,2019-02-16,1.0,0.0,0.0,1.0,0.0,0.0,0
412,634.0,12048.63,Sunday,19.004148264984227,2019-02-17,1.0,0.0,0.0,1.0,0.0,0.0,0
413,779.0,11897.46,Monday,15.272734274711167,2019-02-18,1.0,0.0,0.0,1.0,0.0,0.0,0
414,750.0,11520.69,Tuesday,15.36092,2019-02-19,1.0,0.0,0.0,1.0,0.0,0.0,0
415,802.0,12733.84,Wednesday,15.877605985037407,2019-02-20,1.0,0.0,0.0,1.0,0.0,0.0,0
416,743.0,12459.66,Thursday,16.769394347240915,2019-02-21,1.0,0.0,0.0,1.0,0.0,0.0,0
417,832.0,13384.14,Friday,16.08670673076923,2019-02-22,1.0,0.0,0.0,1.0,0.0,0.0,0
418,973.0,17719.26,Saturday,18.210955806783144,2019-02-23,1.0,0.0,0.0,1.0,0.0,0.0,0
419,648.0,12473.04,Sunday,19.24851851851852,2019-02-24,1.0,0.0,0.0,1.0,0.0,0.0,0
420,831.0,12525.08,Monday,15.072298435619736,2019-02-25,1.0,0.0,0.0,1.0,0.0,0.0,0
421,831.0,11277.27,Tuesday,13.57072202166065,2019-02-26,1.0,0.0,0.0,1.0,0.0,0.0,0
422,929.0,13468.38,Wednesday,14.497717976318622,2019-02-27,1.0,0.0,0.0,1.0,0.0,0.0,0
423,845.0,11177.68,Thursday,13.228023668639054,2019-02-28,1.0,0.0,0.0,1.0,0.0,0.0,0
424,1015.0,15418.88,Friday,15.191014778325123,2019-03-01,1.0,0.0,0.0,1.0,0.0,0.0,0
425,1097.0,16578.12,Saturday,15.112233363719234,2019-03-02,1.0,0.0,0.0,1.0,0.0,0.0,0
426,706.0,12201.07,Sunday,17.28196883852691,2019-03-03,1.0,0.0,0.0,1.0,0.0,0.0,0
427,823.0,11520.94,Monday,13.998712029161604,2019-03-04,1.0,0.0,0.0,1.0,0.0,0.0,0
428,743.0,11459.54,Tuesday,15.423337819650069,2019-03-05,1.0,0.0,0.0,1.0,0.0,0.0,0
429,740.0,10917.44,Wednesday,14.753297297297298,2019-03-06,1.0,0.0,0.0,1.0,0.0,0.0,0
430,715.0,10406.7,Thursday,14.554825174825176,2019-03-07,1.0,0.0,0.0,1.0,0.0,0.0,0
431,772.0,12385.31,Friday,16.043147668393782,2019-03-08,1.0,0.0,0.0,1.0,0.0,0.0,0
432,824.0,12442.44,Saturday,15.10004854368932,2019-03-09,1.0,0.0,0.0,1.0,0.0,0.0,0
433,669.0,11436.52,Sunday,17.09494768310912,2019-03-10,1.0,0.0,0.0,1.0,0.0,0.0,0
434,844.0,13213.67,Monday,15.65600710900474,2019-03-11,1.0,0.0,0.0,1.0,0.0,0.0,0
435,732.0,11336.89,Tuesday,15.487554644808743,2019-03-12,1.0,0.0,0.0,1.0,0.0,0.0,0
436,779.0,12830.34,Wednesday,16.470269576379973,2019-03-13,1.0,0.0,0.0,1.0,0.0,0.0,0
437,749.0,11187.29,Thursday,14.93630173564753,2019-03-14,1.0,0.0,0.0,1.0,0.0,0.0,0
438,986.0,16452.88,Friday,16.686490872210953,2019-03-15,1.0,0.0,0.0,1.0,0.0,0.0,0
439,914.0,15391.21,Saturday,16.83939824945295,2019-03-16,1.0,0.0,0.0,1.0,0.0,0.0,0
440,610.0,10909.42,Sunday,17.884295081967213,2019-03-17,1.0,0.0,0.0,1.0,0.0,0.0,0
441,763.0,11457.05,Monday,15.015792922673656,2019-03-18,1.0,0.0,0.0,1.0,0.0,0.0,0
442,800.0,13057.23,Tuesday,16.321537499999998,2019-03-19,1.0,0.0,0.0,1.0,0.0,0.0,0
443,796.0,12667.54,Wednesday,15.913994974874372,2019-03-20,1.0,0.0,0.0,1.0,0.0,0.0,0
444,773.0,11590.36,Thursday,14.99399741267788,2019-03-21,1.0,0.0,0.0,1.0,0.0,0.0,0
445,866.0,13671.18,Friday,15.786581986143187,2019-03-22,1.0,0.0,0.0,1.0,0.0,0.0,0
446,927.0,15800.74,Saturday,17.04502696871629,2019-03-23,1.0,0.0,0.0,1.0,0.0,0.0,0
447,678.0,12474.48,Sunday,18.398938053097343,2019-03-24,1.0,0.0,0.0,1.0,0.0,0.0,0
448,770.0,11932.72,Monday,15.49703896103896,2019-03-25,1.0,0.0,0.0,1.0,0.0,0.0,0
449,751.0,11013.79,Tuesday,14.665499334221039,2019-03-26,1.0,0.0,0.0,1.0,0.0,0.0,0
450,743.0,12458.47,Wednesday,16.76779273216689,2019-03-27,1.0,0.0,0.0,1.0,0.0,0.0,0
451,840.0,13881.5,Thursday,16.52559523809524,2019-03-28,1.0,0.0,0.0,1.0,0.0,0.0,0
452,857.0,14565.88,Friday,16.996359393232204,2019-03-29,1.0,0.0,0.0,1.0,0.0,0.0,0
453,907.0,15106.38,Saturday,16.65532524807056,2019-03-30,1.0,0.0,0.0,1.0,0.0,0.0,0
454,719.0,12877.21,Sunday,17.909888734353267,2019-03-31,1.0,0.0,0.0,1.0,0.0,0.0,0
455,829.0,11994.09,Monday,14.468142340168878,2019-04-01,1.0,0.0,0.0,1.0,0.0,0.0,0
456,778.0,11636.35,Tuesday,14.956748071979435,2019-04-02,1.0,0.0,0.0,1.0,0.0,0.0,0
457,740.0,11378.14,Wednesday,15.375864864864864,2019-04-03,1.0,0.0,0.0,1.0,0.0,0.0,0
458,742.0,11276.65,Thursday,15.197641509433963,2019-04-04,1.0,0.0,0.0,1.0,0.0,0.0,0
459,859.0,13945.62,Friday,16.234714784633294,2019-04-05,1.0,0.0,0.0,1.0,0.0,0.0,0
460,959.0,14857.66,Saturday,15.492867570385819,2019-04-06,1.0,0.0,0.0,1.0,0.0,0.0,0
461,663.0,12933.37,Sunday,19.50734539969834,2019-04-07,1.0,0.0,0.0,1.0,0.0,0.0,0
462,788.0,11202.11,Monday,14.215875634517767,2019-04-08,1.0,0.0,0.0,1.0,0.0,0.0,0
463,811.0,11578.6,Tuesday,14.276942046855734,2019-04-09,1.0,0.0,0.0,1.0,0.0,0.0,0
464,785.0,11862.12,Wednesday,15.110980891719747,2019-04-10,1.0,0.0,0.0,1.0,0.0,0.0,0
465,801.0,12370.27,Thursday,15.443533083645443,2019-04-11,1.0,0.0,0.0,1.0,0.0,0.0,0
466,893.0,13694.09,Friday,15.334927211646137,2019-04-12,1.0,0.0,0.0,1.0,0.0,0.0,0
467,961.0,15513.14,Saturday,16.142705515088448,2019-04-13,1.0,0.0,0.0,1.0,0.0,0.0,0
468,617.0,11981.17,Sunday,19.41842787682334,2019-04-14,1.0,0.0,0.0,1.0,0.0,0.0,0
469,849.0,12922.7,Monday,15.221083627797409,2019-04-15,1.0,0.0,0.0,1.0,0.0,0.0,0
470,803.0,12001.05,Tuesday,14.945267745952677,2019-04-16,1.0,0.0,0.0,1.0,0.0,0.0,0
471,1024.0,16586.08,Wednesday,16.19734375,2019-04-17,1.0,0.0,0.0,1.0,0.0,0.0,0
472,944.0,14390.06,Thursday,15.243707627118644,2019-04-18,1.0,0.0,0.0,1.0,0.0,0.0,0
473,842.0,13435.16,Friday,15.95624703087886,2019-04-19,1.0,0.0,0.0,1.0,0.0,0.0,0
474,1001.0,17069.83,Saturday,17.052777222777223,2019-04-20,1.0,0.0,0.0,1.0,0.0,0.0,0
475,0.0,0.0,Sunday,0.0,2019-04-21,1.0,0.0,0.0,1.0,0.0,0.0,0
476,0.0,0.0,Monday,0.0,2019-04-22,1.0,0.0,0.0,1.0,0.0,0.0,0
477,726.0,12342.13,Tuesday,17.000179063360882,2019-04-23,1.0,0.0,0.0,1.0,0.0,0.0,0
478,727.0,11808.76,Wednesday,16.243136176066024,2019-04-24,1.0,0.0,0.0,1.0,0.0,0.0,0
479,621.0,10747.43,Thursday,17.306650563607086,2019-04-25,1.0,0.0,0.0,1.0,0.0,0.0,0
480,780.0,11752.88,Friday,15.06779487179487,2019-04-26,1.0,0.0,0.0,1.0,0.0,0.0,0
481,845.0,14850.58,Saturday,17.574650887573963,2019-04-27,1.0,0.0,0.0,1.0,0.0,0.0,0
482,661.0,11632.45,Sunday,17.598260211800305,2019-04-28,1.0,0.0,0.0,1.0,0.0,0.0,0
483,725.0,10737.89,Monday,14.81088275862069,2019-04-29,1.0,0.0,0.0,1.0,0.0,0.0,0
