,scontrini,totale,giorno,scontrino_medio,data,dummy_emilia_full_open,dummy_emilia_restricted_open,dummy_emilia_takeaway_only,dummy_lombardia_full_open,dummy_lombardia_restricted_open,dummy_lombardia_takeaway_only,is_post_covid
292,1206.0,35082.62,Saturday,29.09006633499171,2018-10-20,1.0,0.0,0.0,1.0,0.0,0.0,0
293,842.0,25228.63,Sunday,29.962743467933493,2018-10-21,1.0,0.0,0.0,1.0,0.0,0.0,0
294,672.0,17330.48,Monday,25.789404761904763,2018-10-22,1.0,0.0,0.0,1.0,0.0,0.0,0
295,696.0,19207.34,Tuesday,27.59675287356322,2018-10-23,1.0,0.0,0.0,1.0,0.0,0.0,0
296,712.0,17718.36,Wednesday,24.885337078651688,2018-10-24,1.0,0.0,0.0,1.0,0.0,0.0,0
297,755.0,19786.51,Thursday,26.20729801324503,2018-10-25,1.0,0.0,0.0,1.0,0.0,0.0,0
298,955.0,25429.75,Friday,26.62801047120419,2018-10-26,1.0,0.0,0.0,1.0,0.0,0.0,0
299,1114.0,32160.55,Saturday,28.86943447037702,2018-10-27,1.0,0.0,0.0,1.0,0.0,0.0,0
300,919.0,27877.82,Sunday,30.334951033732317,2018-10-28,1.0,0.0,0.0,1.0,0.0,0.0,0
301,606.0,16163.41,Monday,26.67229372937294,2018-10-29,1.0,0.0,0.0,1.0,0.0,0.0,0
302,684.0,18606.84,Tuesday,27.20298245614035,2018-10-30,1.0,0.0,0.0,1.0,0.0,0.0,0
303,1153.0,31330.85,Wednesday,27.17333044232437,2018-10-31,1.0,0.0,0.0,1.0,0.0,0.0,0
304,812.0,24482.14,Thursday,30.15041871921182,2018-11-01,1.0,0.0,0.0,1.0,0.0,0.0,0
305,1013.0,29023.68,Friday,28.65121421520237,2018-11-02,1.0,0.0,0.0,1.0,0.0,0.0,0
306,1051.0,31206.33,Saturday,29.692036156041866,2018-11-03,1.0,0.0,0.0,1.0,0.0,0.0,0
307,822.0,23671.63,Sunday,28.797603406326036,2018-11-04,1.0,0.0,0.0,1.0,0.0,0.0,0
308,583.0,15391.49,Monday,26.4004974271012,2018-11-05,1.0,0.0,0.0,1.0,0.0,0.0,0
309,618.0,17238.47,Tuesday,27.8939644012945,2018-11-06,1.0,0.0,0.0,1.0,0.0,0.0,0
310,617.0,16441.93,Wednesday,26.648184764991896,2018-11-07,1.0,0.0,0.0,1.0,0.0,0.0,0
311,664.0,17234.76,Thursday,25.955963855421686,2018-11-08,1.0,0.0,0.0,1.0,0.0,0.0,0
312,1055.0,28200.9,Friday,26.730710900473934,2018-11-09,1.0,0.0,0.0,1.0,0.0,0.0,0
313,1176.0,33507.46,Saturday,28.492738095238096,2018-11-10,1.0,0.0,0.0,1.0,0.0,0.0,0
314,898.0,26996.95,Sunday,30.063418708240537,2018-11-11,1.0,0.0,0.0,1.0,0.0,0.0,0
315,611.0,15869.35,Monday,25.9727495908347,2018-11-12,1.0,0.0,0.0,1.0,0.0,0.0,0
316,654.0,17026.96,Tuesday,26.035107033639143,2018-11-13,1.0,0.0,0.0,1.0,0.0,0.0,0
317,688.0,18658.75,Wednesday,27.1202761627907,2018-11-14,1.0,0.0,0.0,1.0,0.0,0.0,0
318,704.0,19790.53,Thursday,28.111548295454543,2018-11-15,1.0,0.0,0.0,1.0,0.0,0.0,0
319,999.0,29680.93,Friday,29.71064064064064,2018-11-16,1.0,0.0,0.0,1.0,0.0,0.0,0
320,1162.0,35059.44,Saturday,30.17163511187608,2018-11-17,1.0,0.0,0.0,1.0,0.0,0.0,0
321,902.0,26644.77,Sunday,29.539656319290465,2018-11-18,1.0,0.0,0.0,1.0,0.0,0.0,0
322,683.0,16997.39,Monday,24.88636896046852,2018-11-19,1.0,0.0,0.0,1.0,0.0,0.0,0
323,734.0,18799.56,Tuesday,25.6124795640327,2018-11-20,1.0,0.0,0.0,1.0,0.0,0.0,0
324,741.0,18110.98,Wednesday,24.441268556005397,2018-11-21,1.0,0.0,0.0,1.0,0.0,0.0,0
325,806.0,20422.99,Thursday,25.338697270471467,2018-11-22,1.0,0.0,0.0,1.0,0.0,0.0,0
326,1052.0,28422.51,Friday,27.017595057034217,2018-11-23,1.0,0.0,0.0,1.0,0.0,0.0,0
327,1269.0,37080.79,Saturday,29.220480693459418,2018-11-24,1.0,0.0,0.0,1.0,0.0,0.0,0
328,975.0,28490.16,Sunday,29.220676923076923,2018-11-25,1.0,0.0,0.0,1.0,0.0,0.0,0
329,597.0,14924.96,Monday,24.999932998324958,2018-11-26,1.0,0.0,0.0,1.0,0.0,0.0,0
330,675.0,18139.24,Tuesday,26.87294814814815,2018-11-27,1.0,0.0,0.0,1.0,0.0,0.0,0
331,718.0,20347.17,Wednesday,28.338676880222838,2018-11-28,1.0,0.0,0.0,1.0,0.0,0.0,0
332,652.0,18524.25,Thursday,28.4114263803681,2018-11-29,1.0,0.0,0.0,1.0,0.0,0.0,0
333,1001.0,29157.27,Friday,29.12814185814186,2018-11-30,1.0,0.0,0.0,1.0,0.0,0.0,0
334,1285.0,36542.1,Saturday,28.437431906614783,2018-12-01,1.0,0.0,0.0,1.0,0.0,0.0,0
335,921.0,28220.68,Sunday,30.641346362649294,2018-12-02,1.0,0.0,0.0,1.0,0.0,0.0,0
336,619.0,15902.86,Monday,25.691211631663975,2018-12-03,1.0,0.0,0.0,1.0,0.0,0.0,0
337,686.0,17667.75,Tuesday,25.754737609329446,2018-12-04,1.0,0.0,0.0,1.0,0.0,0.0,0
338,758.0,19994.89,Wednesday,26.37848284960422,2018-12-05,1.0,0.0,0.0,1.0,0.0,0.0,0
339,746.0,19229.18,Thursday,25.77638069705094,2018-12-06,1.0,0.0,0.0,1.0,0.0,0.0,0
340,981.0,26333.3,Friday,26.843323139653414,2018-12-07,1.0,0.0,0.0,1.0,0.0,0.0,0
341,1062.0,29833.32,Saturday,28.091638418079096,2018-12-08,1.0,0.0,0.0,1.0,0.0,0.0,0
342,806.0,26285.06,Sunday,32.61173697270472,2018-12-09,1.0,0.0,0.0,1.0,0.0,0.0,0
343,556.0,14160.12,Monday,25.467841726618705,2018-12-10,1.0,0.0,0.0,1.0,0.0,0.0,0
344,687.0,19192.34,Tuesday,27.936448326055313,2018-12-11,1.0,0.0,0.0,1.0,0.0,0.0,0
345,729.0,19272.68,Wednesday,26.437146776406035,2018-12-12,1.0,0.0,0.0,1.0,0.0,0.0,0
346,676.0,17365.05,Thursday,25.68794378698225,2018-12-13,1.0,0.0,0.0,1.0,0.0,0.0,0
347,1052.0,29463.22,Friday,28.006863117870722,2018-12-14,1.0,0.0,0.0,1.0,0.0,0.0,0
348,1090.0,31709.75,Saturday,29.09151376146789,2018-12-15,1.0,0.0,0.0,1.0,0.0,0.0,0
349,924.0,28221.9,Sunday,30.543181818181818,2018-12-16,1.0,0.0,0.0,1.0,0.0,0.0,0
350,648.0,17531.06,Monday,27.054104938271607,2018-12-17,1.0,0.0,0.0,1.0,0.0,0.0,0
351,775.0,20651.12,Tuesday,26.6466064516129,2018-12-18,1.0,0.0,0.0,1.0,0.0,0.0,0
352,805.0,20737.49,Wednesday,25.760857142857144,2018-12-19,1.0,0.0,0.0,1.0,0.0,0.0,0
353,934.0,25280.52,Thursday,27.066937901498928,2018-12-20,1.0,0.0,0.0,1.0,0.0,0.0,0
354,1061.0,30647.29,Friday,28.885287464655985,2018-12-21,1.0,0.0,0.0,1.0,0.0,0.0,0
355,1036.0,32326.91,Saturday,31.20358108108108,2018-12-22,1.0,0.0,0.0,1.0,0.0,0.0,0
356,841.0,26207.28,Sunday,31.162045184304397,2018-12-23,1.0,0.0,0.0,1.0,0.0,0.0,0
357,364.0,10406.07,Monday,28.588104395604393,2018-12-24,1.0,0.0,0.0,1.0,0.0,0.0,0
358,324.0,9554.72,Tuesday,29.489876543209874,2018-12-25,1.0,0.0,0.0,1.0,0.0,0.0,0
359,742.0,21588.65,Wednesday,29.095215633423184,2018-12-26,1.0,0.0,0.0,1.0,0.0,0.0,0
360,745.0,19540.5,Thursday,26.228859060402684,2018-12-27,1.0,0.0,0.0,1.0,0.0,0.0,0
361,890.0,26488.49,Friday,29.762348314606744,2018-12-28,1.0,0.0,0.0,1.0,0.0,0.0,0
362,1046.0,30063.13,Saturday,28.741042065009562,2018-12-29,1.0,0.0,0.0,1.0,0.0,0.0,0
363,770.0,24498.33,Sunday,31.81601298701299,2018-12-30,1.0,0.0,0.0,1.0,0.0,0.0,0
364,353.0,9454.57,Monday,26.783484419263456,2018-12-31,1.0,0.0,0.0,1.0,0.0,0.0,0
365,723.0,27103.28,Tuesday,37.487247579529736,2019-01-01,1.0,0.0,0.0,1.0,0.0,0.0,0
366,743.0,20856.89,Wednesday,28.071184387617766,2019-01-02,1.0,0.0,0.0,1.0,0.0,0.0,0
367,771.0,20987.9,Thursday,27.22166018158236,2019-01-03,1.0,0.0,0.0,1.0,0.0,0.0,0
368,913.0,26318.88,Friday,28.826812705366923,2019-01-04,1.0,0.0,0.0,1.0,0.0,0.0,0
369,1041.0,30577.31,Saturday,29.37301633045149,2019-01-05,1.0,0.0,0.0,1.0,0.0,0.0,0
370,804.0,26428.93,Sunday,32.87180348258706,2019-01-06,1.0,0.0,0.0,1.0,0.0,0.0,0
371,590.0,15406.06,Monday,26.111966101694914,2019-01-07,1.0,0.0,0.0,1.0,0.0,0.0,0
372,587.0,14780.97,Tuesday,25.18052810902896,2019-01-08,1.0,0.0,0.0,1.0,0.0,0.0,0
373,683.0,19109.22,Wednesday,27.978360175695464,2019-01-09,1.0,0.0,0.0,1.0,0.0,0.0,0
374,734.0,20683.48,Thursday,28.179128065395094,2019-01-10,1.0,0.0,0.0,1.0,0.0,0.0,0
375,941.0,26413.3,Friday,28.069394261424016,2019-01-11,1.0,0.0,0.0,1.0,0.0,0.0,0
376,1166.0,34114.24,Saturday,29.257495711835332,2019-01-12,1.0,0.0,0.0,1.0,0.0,0.0,0
377,878.0,26908.07,Sunday,30.647004555808657,2019-01-13,1.0,0.0,0.0,1.0,0.0,0.0,0
378,632.0,17456.18,Monday,27.620537974683543,2019-01-14,1.0,0.0,0.0,1.0,0.0,0.0,0
379,674.0,17905.84,Tuesday,26.56652818991098,2019-01-15,1.0,0.0,0.0,1.0,0.0,0.0,0
380,672.0,18608.12,Wednesday,27.69065476190476,2019-01-16,1.0,0.0,0.0,1.0,0.0,0.0,0
381,767.0,20833.3,Thursday,27.16205997392438,2019-01-17,1.0,0.0,0.0,1.0,0.0,0.0,0
382,957.0,28018.88,Friday,29.27782654127482,2019-01-18,1.0,0.0,0.0,1.0,0.0,0.0,0
383,1140.0,33502.68,Saturday,29.388315789473683,2019-01-19,1.0,0.0,0.0,1.0,0.0,0.0,0
384,904.0,28082.59,Sunday,31.064811946902655,2019-01-20,1.0,0.0,0.0,1.0,0.0,0.0,0
385,663.0,18239.89,Monday,27.511146304675716,2019-01-21,1.0,0.0,0.0,1.0,0.0,0.0,0
386,575.0,16028.56,Tuesday,27.87575652173913,2019-01-22,1.0,0.0,0.0,1.0,0.0,0.0,0
387,614.0,17068.43,Wednesday,27.798745928338764,2019-01-23,1.0,0.0,0.0,1.0,0.0,0.0,0
388,747.0,20362.93,Thursday,27.259611780455156,2019-01-24,1.0,0.0,0.0,1.0,0.0,0.0,0
389,909.0,25803.52,Friday,28.386710671067107,2019-01-25,1.0,0.0,0.0,1.0,0.0,0.0,0
390,1196.0,35828.08,Saturday,29.956588628762542,2019-01-26,1.0,0.0,0.0,1.0,0.0,0.0,0
391,840.0,25404.07,Sunday,30.242940476190476,2019-01-27,1.0,0.0,0.0,1.0,0.0,0.0,0
392,626.0,15883.86,Monday,25.373578274760384,2019-01-28,1.0,0.0,0.0,1.0,0.0,0.0,0
393,648.0,16091.18,Tuesday,24.83206790123457,2019-01-29,1.0,0.0,0.0,1.0,0.0,0.0,0
394,562.0,14349.35,Wednesday,25.5326512455516,2019-01-30,1.0,0.0,0.0,1.0,0.0,0.0,0
395,656.0,18522.25,Thursday,28.23513719512195,2019-01-31,1.0,0.0,0.0,1.0,0.0,0.0,0
396,735.0,21070.61,Friday,28.667496598639456,2019-02-01,1.0,0.0,0.0,1.0,0.0,0.0,0
397,1155.0,33749.29,Saturday,29.220164502164504,2019-02-02,1.0,0.0,0.0,1.0,0.0,0.0,0
398,1027.0,26157.96,Sunday,25.470262901655307,2019-02-03,1.0,0.0,0.0,1.0,0.0,0.0,0
399,720.0,18591.49,Monday,25.82151388888889,2019-02-04,1.0,0.0,0.0,1.0,0.0,0.0,0
400,667.0,16705.2,Tuesday,25.045277361319343,2019-02-05,1.0,0.0,0.0,1.0,0.0,0.0,0
401,744.0,19780.43,Wednesday,26.58659946236559,2019-02-06,1.0,0.0,0.0,1.0,0.0,0.0,0
402,743.0,19549.73,Thursday,26.311884253028264,2019-02-07,1.0,0.0,0.0,1.0,0.0,0.0,0
403,473.0,28285.73,Friday,59.8006976744186,2019-02-08,1.0,0.0,0.0,1.0,0.0,0.0,0
404,1195.0,35640.35,Saturday,29.824560669456066,2019-02-09,1.0,0.0,0.0,1.0,0.0,0.0,0
405,940.0,28941.71,Sunday,30.789053191489362,2019-02-10,1.0,0.0,0.0,1.0,0.0,0.0,0
406,640.0,16427.11,Monday,25.667359375,2019-02-11,1.0,0.0,0.0,1.0,0.0,0.0,0
407,678.0,17513.65,Tuesday,25.831342182890857,2019-02-12,1.0,0.0,0.0,1.0,0.0,0.0,0
408,673.0,18681.56,Wednesday,27.758632986627045,2019-02-13,1.0,0.0,0.0,1.0,0.0,0.0,0
409,857.0,23179.45,Thursday,27.047199533255544,2019-02-14,1.0,0.0,0.0,1.0,0.0,0.0,0
410,942.0,25604.53,Friday,27.181029723991507,2019-02-15,1.0,0.0,0.0,1.0,0.0,0.0,0
411,1091.0,32866.3,Saturday,30.124931255728693,2019-02-16,1.0,0.0,0.0,1.0,0.0,0.0,0
412,991.0,30160.42,Sunday,30.43432896064581,2019-02-17,1.0,0.0,0.0,1.0,0.0,0.0,0
413,671.0,16849.03,Monday,25.11032786885246,2019-02-18,1.0,0.0,0.0,1.0,0.0,0.0,0
414,669.0,18759.06,Tuesday,28.040448430493274,2019-02-19,1.0,0.0,0.0,1.0,0.0,0.0,0
415,849.0,22832.22,Wednesday,26.893074204947,2019-02-20,1.0,0.0,0.0,1.0,0.0,0.0,0
416,878.0,22748.01,Thursday,25.90889521640091,2019-02-21,1.0,0.0,0.0,1.0,0.0,0.0,0
417,996.0,28161.56,Friday,28.274658634538152,2019-02-22,1.0,0.0,0.0,1.0,0.0,0.0,0
418,1131.0,32929.29,Saturday,29.115198938992044,2019-02-23,1.0,0.0,0.0,1.0,0.0,0.0,0
419,887.0,27938.76,Sunday,31.49803833145434,2019-02-24,1.0,0.0,0.0,1.0,0.0,0.0,0
420,750.0,16663.05,Monday,22.217399999999998,2019-02-25,1.0,0.0,0.0,1.0,0.0,0.0,0
421,717.0,17627.34,Tuesday,24.584853556485356,2019-02-26,1.0,0.0,0.0,1.0,0.0,0.0,0
422,874.0,20848.53,Wednesday,23.854153318077802,2019-02-27,1.0,0.0,0.0,1.0,0.0,0.0,0
423,886.0,21189.01,Thursday,23.915361173814897,2019-02-28,1.0,0.0,0.0,1.0,0.0,0.0,0
424,1016.0,25181.77,Friday,24.785206692913388,2019-03-01,1.0,0.0,0.0,1.0,0.0,0.0,0
425,1246.0,32790.86,Saturday,26.316902086677366,2019-03-02,1.0,0.0,0.0,1.0,0.0,0.0,0
426,971.0,26509.27,Sunday,27.300998970133882,2019-03-03,1.0,0.0,0.0,1.0,0.0,0.0,0
427,753.0,19750.22,Monday,26.228711819389112,2019-03-04,1.0,0.0,0.0,1.0,0.0,0.0,0
428,854.0,22779.06,Tuesday,26.67337236533958,2019-03-05,1.0,0.0,0.0,1.0,0.0,0.0,0
429,685.0,17607.5,Wednesday,25.704379562043794,2019-03-06,1.0,0.0,0.0,1.0,0.0,0.0,0
430,745.0,18589.93,Thursday,24.952926174496646,2019-03-07,1.0,0.0,0.0,1.0,0.0,0.0,0
431,1064.0,30109.25,Friday,28.29816729323308,2019-03-08,1.0,0.0,0.0,1.0,0.0,0.0,0
432,1235.0,36031.48,Saturday,29.175287449392716,2019-03-09,1.0,0.0,0.0,1.0,0.0,0.0,0
433,963.0,28311.47,Sunday,29.399241952232607,2019-03-10,1.0,0.0,0.0,1.0,0.0,0.0,0
434,617.0,15817.5,Monday,25.63614262560778,2019-03-11,1.0,0.0,0.0,1.0,0.0,0.0,0
435,663.0,16965.75,Tuesday,25.589366515837103,2019-03-12,1.0,0.0,0.0,1.0,0.0,0.0,0
436,756.0,19435.17,Wednesday,25.707896825396823,2019-03-13,1.0,0.0,0.0,1.0,0.0,0.0,0
437,712.0,18903.39,Thursday,26.549705056179775,2019-03-14,1.0,0.0,0.0,1.0,0.0,0.0,0
438,1023.0,28296.09,Friday,27.65991202346041,2019-03-15,1.0,0.0,0.0,1.0,0.0,0.0,0
439,1055.0,29890.19,Saturday,28.3319336492891,2019-03-16,1.0,0.0,0.0,1.0,0.0,0.0,0
440,1057.0,31874.86,Sunday,30.1559697256386,2019-03-17,1.0,0.0,0.0,1.0,0.0,0.0,0
441,665.0,15999.05,Monday,24.058721804511276,2019-03-18,1.0,0.0,0.0,1.0,0.0,0.0,0
442,699.0,19696.37,Tuesday,28.177925608011442,2019-03-19,1.0,0.0,0.0,1.0,0.0,0.0,0
443,746.0,19018.8,Wednesday,25.49436997319035,2019-03-20,1.0,0.0,0.0,1.0,0.0,0.0,0
444,801.0,22030.63,Thursday,27.50390761548065,2019-03-21,1.0,0.0,0.0,1.0,0.0,0.0,0
445,1026.0,28662.41,Friday,27.936072124756336,2019-03-22,1.0,0.0,0.0,1.0,0.0,0.0,0
446,1133.0,32677.98,Saturday,28.8419947043248,2019-03-23,1.0,0.0,0.0,1.0,0.0,0.0,0
447,1080.0,31699.23,Sunday,29.35113888888889,2019-03-24,1.0,0.0,0.0,1.0,0.0,0.0,0
448,726.0,17594.02,Monday,24.23418732782369,2019-03-25,1.0,0.0,0.0,1.0,0.0,0.0,0
449,722.0,18098.28,Tuesday,25.066869806094182,2019-03-26,1.0,0.0,0.0,1.0,0.0,0.0,0
450,754.0,19217.7,Wednesday,25.48766578249337,2019-03-27,1.0,0.0,0.0,1.0,0.0,0.0,0
451,854.0,22774.91,Thursday,26.668512880562062,2019-03-28,1.0,0.0,0.0,1.0,0.0,0.0,0
452,1013.0,25989.72,Friday,25.65618953603159,2019-03-29,1.0,0.0,0.0,1.0,0.0,0.0,0
453,1243.0,35126.4,Saturday,28.25937248592116,2019-03-30,1.0,0.0,0.0,1.0,0.0,0.0,0
454,970.0,29820.84,Sunday,30.743134020618555,2019-03-31,1.0,0.0,0.0,1.0,0.0,0.0,0
455,710.0,18272.94,Monday,25.736535211267604,2019-04-01,1.0,0.0,0.0,1.0,0.0,0.0,0
456,707.0,18368.31,Tuesday,25.980636492220654,2019-04-02,1.0,0.0,0.0,1.0,0.0,0.0,0
457,780.0,18398.55,Wednesday,23.587884615384613,2019-04-03,1.0,0.0,0.0,1.0,0.0,0.0,0
458,717.0,19578.12,Thursday,27.30560669456067,2019-04-04,1.0,0.0,0.0,1.0,0.0,0.0,0
459,952.0,25321.26,Friday,26.597962184873946,2019-04-05,1.0,0.0,0.0,1.0,0.0,0.0,0
460,1184.0,33638.12,Saturday,28.410574324324326,2019-04-06,1.0,0.0,0.0,1.0,0.0,0.0,0
461,940.0,26750.01,Sunday,28.457457446808508,2019-04-07,1.0,0.0,0.0,1.0,0.0,0.0,0
462,623.0,15027.89,Monday,24.121813804173353,2019-04-08,1.0,0.0,0.0,1.0,0.0,0.0,0
463,697.0,17292.29,Tuesday,24.809598278335727,2019-04-09,1.0,0.0,0.0,1.0,0.0,0.0,0
464,635.0,16201.88,Wednesday,25.514771653543306,2019-04-10,1.0,0.0,0.0,1.0,0.0,0.0,0
465,811.0,21277.34,Thursday,26.23593094944513,2019-04-11,1.0,0.0,0.0,1.0,0.0,0.0,0
466,978.0,28268.73,Friday,28.90463190184049,2019-04-12,1.0,0.0,0.0,1.0,0.0,0.0,0
467,1157.0,33776.31,Saturday,29.193007778738114,2019-04-13,1.0,0.0,0.0,1.0,0.0,0.0,0
468,865.0,27100.04,Sunday,31.329526011560695,2019-04-14,1.0,0.0,0.0,1.0,0.0,0.0,0
469,699.0,16479.62,Monday,23.57599427753934,2019-04-15,1.0,0.0,0.0,1.0,0.0,0.0,0
470,755.0,20390.04,Tuesday,27.006675496688743,2019-04-16,1.0,0.0,0.0,1.0,0.0,0.0,0
471,897.0,23027.78,Wednesday,25.671995540691192,2019-04-17,1.0,0.0,0.0,1.0,0.0,0.0,0
472,1053.0,25374.15,Thursday,24.09700854700855,2019-04-18,1.0,0.0,0.0,1.0,0.0,0.0,0
473,1054.0,29282.48,Friday,27.78223908918406,2019-04-19,1.0,0.0,0.0,1.0,0.0,0.0,0
474,1171.0,32140.12,Saturday,27.446729291204097,2019-04-20,1.0,0.0,0.0,1.0,0.0,0.0,0
475,514.0,14479.14,Sunday,28.16953307392996,2019-04-21,1.0,0.0,0.0,1.0,0.0,0.0,0
476,849.0,24249.05,Monday,28.561896348645465,2019-04-22,1.0,0.0,0.0,1.0,0.0,0.0,0
477,760.0,19724.89,Tuesday,25.953802631578945,2019-04-23,1.0,0.0,0.0,1.0,0.0,0.0,0
478,912.0,24861.53,Wednesday,27.260449561403508,2019-04-24,1.0,0.0,0.0,1.0,0.0,0.0,0
479,877.0,25131.88,Thursday,28.65664766248575,2019-04-25,1.0,0.0,0.0,1.0,0.0,0.0,0
480,940.0,24878.51,Friday,26.4665,2019-04-26,1.0,0.0,0.0,1.0,0.0,0.0,0
481,1103.0,30160.67,Saturday,27.344215775158656,2019-04-27,1.0,0.0,0.0,1.0,0.0,0.0,0
482,954.0,25911.44,Sunday,27.16083857442348,2019-04-28,1.0,0.0,0.0,1.0,0.0,0.0,0
